request_id,purchase_type,amount,department,request_date,approval_route,total_time_hours,return_count,rejection_reason,clarification_count,final_status
14833,IT,82181.93,Finance,2026-07-20,Manager → IT → Finance → Procurement,8.72,0,,0,Одобрена
12244,Простая,9679.52,Operations,2026-07-20,Manager → Procurement,9.14,0,,0,Одобрена
11022,IT,123615.52,Operations,2026-07-20,Manager → IT → Finance → Procurement,25.98,0,,0,Одобрена
10608,Простая,9807.5,HR,2026-07-20,Manager → Procurement,15.43,0,,1,Одобрена
11099,Юридическая,749908.79,HR,2026-07-20,Manager → Finance → Legal → Procurement,51.7,0,,0,Одобрена
11416,IT,98177.6,IT,2026-07-20,Manager → IT → Finance → Procurement,32.58,0,,1,Одобрена
11610,Простая,8549.1,IT,2026-07-20,Manager → Procurement,11.36,0,,1,Одобрена
13159,Юридическая,298304.0,Marketing,2026-07-21,Manager → Finance → Legal → Procurement,70.76,0,,0,Одобрена
11942,Простая,2000.0,Sales,2026-07-21,Manager → Procurement,13.92,0,,0,Одобрена
12588,Простая,15703.08,Administration,2026-07-21,Manager → Procurement,15.01,0,,1,Одобрена
11507,IT,125956.44,Administration,2026-07-21,Manager → IT → Finance → Procurement,55.65,0,,0,В процессе
13833,Простая,9871.48,IT,2026-07-21,Manager → Procurement,6.61,0,,0,Одобрена
13609,Простая,15014.44,Marketing,2026-07-21,Manager → Procurement,6.9,0,,0,Одобрена
12078,Простая,13272.26,Administration,2026-07-21,Manager → Procurement,10.72,0,,0,Одобрена
11513,IT,200224.93,IT,2026-07-21,Manager → IT → Finance → Procurement,37.6,0,,1,Одобрена
13993,Простая,7904.08,IT,2026-07-21,Manager → Procurement,1.53,0,,0,Одобрена
11325,Простая,10715.9,HR,2026-07-21,Manager → Procurement,10.35,0,Недостаточно бюджета,0,Отклонена
12182,Юридическая,255965.79,Sales,2026-07-21,Manager → Finance → Legal → Procurement,77.77,0,,0,Одобрена
13445,Юридическая,817164.12,Operations,2026-07-21,Manager → Finance → Legal → Procurement,25.12,0,,1,Одобрена
14085,IT,30000.0,IT,2026-07-21,Manager → IT → Finance → Procurement,56.58,1,,1,Одобрена
14585,IT,47500.96,Operations,2026-07-21,Manager → IT → Finance → Procurement,67.98,2,,3,Одобрена
13971,Юридическая,109711.22,Operations,2026-07-22,Manager → Finance → Legal → Procurement,79.36,0,,1,Одобрена
11916,Простая,11832.37,Operations,2026-07-22,Manager → Procurement,15.35,0,,1,Одобрена
12465,Простая,14317.3,Administration,2026-07-22,Manager → Procurement,8.01,0,,0,Одобрена
11289,Простая,24871.32,Marketing,2026-07-22,Manager → Procurement,14.72,0,,0,Одобрена
14755,Юридическая,228640.15,HR,2026-07-22,Manager → Finance → Legal → Procurement,1.0,0,,0,Одобрена
14629,Простая,50000.0,Administration,2026-07-22,Manager → Procurement,11.72,0,Недостаточно бюджета,1,Отклонена
11115,Юридическая,366171.96,Sales,2026-07-22,Manager → Finance → Legal → Procurement,75.49,0,,0,Одобрена
11151,Простая,50000.0,Operations,2026-07-22,Manager → Procurement,17.51,0,,0,Одобрена
10035,Простая,12920.1,HR,2026-07-22,Manager → Procurement,16.88,0,,0,Одобрена
12605,Простая,23469.86,Operations,2026-07-22,Manager → Procurement,16.43,0,,0,Одобрена
12049,Простая,43044.08,Sales,2026-07-22,Manager → Procurement,9.87,0,,0,Одобрена
13160,Простая,12820.47,Marketing,2026-07-22,Manager → Procurement,3.99,0,,0,Одобрена
12127,Простая,18085.92,Marketing,2026-07-22,Manager → Procurement,5.55,0,,1,Одобрена
12329,IT,287531.49,Marketing,2026-07-22,Manager → IT → Finance → Procurement,40.15,0,,0,Одобрена
12961,IT,41078.37,IT,2026-07-22,Manager → IT → Finance → Procurement,46.01,2,,6,В процессе
10666,IT,59070.36,Finance,2026-07-22,Manager → IT → Finance → Procurement,40.56,0,,0,Одобрена
12828,Простая,50000.0,IT,2026-07-22,Manager → Finance → Procurement,21.1,0,,0,Одобрена
14348,Юридическая,750524.58,Operations,2026-07-22,Manager → Finance → Legal → Procurement,49.17,0,,0,В процессе
14483,IT,68274.62,Administration,2026-07-22,Manager → IT → Finance → Procurement,88.84,3,,3,В процессе
10154,IT,142702.12,Marketing,2026-07-23,Manager → IT → Finance → Procurement,34.59,0,,0,Одобрена
11098,IT,88347.82,Sales,2026-07-23,Manager → IT → Finance → Procurement,37.09,0,,0,Одобрена
10270,Простая,10780.75,Sales,2026-07-23,Manager → Procurement,16.08,0,,1,Одобрена
12265,IT,195473.37,HR,2026-07-23,Manager → IT → Finance → Procurement,62.61,2,,5,Одобрена
14150,Простая,17281.01,IT,2026-07-23,Manager → Finance → Procurement,15.91,0,,0,В процессе
14112,IT,115370.38,Sales,2026-07-23,Manager → IT → Finance → Procurement,46.25,0,,0,Одобрена
13039,Простая,38273.47,IT,2026-07-23,Manager → Procurement,6.7,0,,0,Одобрена
10143,Юридическая,154032.31,Marketing,2026-07-23,Manager → Finance → Legal → Procurement,123.06,2,,6,Одобрена
14393,IT,89064.18,HR,2026-07-23,Manager → Finance → IT → Procurement,59.49,0,,0,Одобрена
11854,IT,61022.24,Sales,2026-07-23,Manager → IT → Finance → Procurement,56.95,0,,0,Одобрена
12091,Простая,8374.9,Sales,2026-07-23,Manager → Procurement,11.24,0,,0,Одобрена
14492,Юридическая,938564.98,Administration,2026-07-24,Manager → Legal → Finance → Procurement,126.65,0,,0,Одобрена
14401,IT,86784.33,Finance,2026-07-24,Manager → IT → Finance → Procurement,22.23,0,,0,В процессе
10911,IT,133363.73,Administration,2026-07-24,Manager → IT → Finance → Procurement,25.47,0,,0,В процессе
10706,IT,30000.0,Sales,2026-07-24,Manager → Finance → IT → Procurement,60.81,0,,1,Одобрена
11592,Простая,14928.11,Finance,2026-07-24,Manager → Procurement,9.68,0,,0,Одобрена
12522,IT,123291.35,Sales,2026-07-24,Manager → IT → Finance → Procurement,26.38,0,,0,В процессе
12626,Простая,37055.79,IT,2026-07-24,Manager → Procurement,13.19,0,,0,Одобрена
12534,Простая,7050.04,IT,2026-07-24,Manager → Procurement,3.02,0,,1,Одобрена
14660,Простая,28054.4,Sales,2026-07-24,Manager → Procurement,13.89,0,,1,Одобрена
14369,Простая,9198.02,Operations,2026-07-24,Manager → Procurement,13.58,0,,0,Одобрена
11617,Простая,8589.19,Sales,2026-07-24,Manager → Procurement,11.49,0,,1,Одобрена
11986,Юридическая,741515.43,HR,2026-07-24,Manager → Finance → Legal → Procurement,72.27,1,,3,Одобрена
11412,Юридическая,561590.89,Operations,2026-07-24,Manager → Finance → Legal → Procurement,96.29,2,,5,Одобрена
10324,IT,105246.49,IT,2026-07-24,Manager → IT → Finance → Procurement,32.0,0,,0,Одобрена
11440,Юридическая,518699.19,HR,2026-07-25,Manager → Finance → Legal → Procurement,53.95,0,,0,Одобрена
13308,Простая,8674.49,Finance,2026-07-25,Manager → Procurement,6.45,0,,1,Одобрена
14133,Простая,13962.71,Sales,2026-07-25,Manager → Procurement,15.84,0,,1,Одобрена
13339,Простая,5251.41,Sales,2026-07-25,Manager → Procurement,10.94,0,,0,Одобрена
10432,IT,55381.34,Sales,2026-07-25,Manager → IT → Finance → Procurement,8.38,0,,1,Одобрена
10155,Простая,16535.55,IT,2026-07-25,Manager → Procurement,1.39,0,,0,Одобрена
10491,IT,175588.44,Marketing,2026-07-25,Manager → IT → Finance → Procurement,29.37,0,,0,Одобрена
14057,Простая,17773.99,HR,2026-07-25,Manager → Procurement,9.76,0,,0,Одобрена
10759,Простая,19638.79,Marketing,2026-07-25,Manager → Procurement,12.27,0,,0,Одобрена
11752,Простая,20909.78,Marketing,2026-07-25,Manager → Procurement,13.35,0,,0,Одобрена
13306,Простая,5190.91,IT,2026-07-25,Manager → Procurement,4.14,0,,1,Одобрена
12739,IT,73714.43,IT,2026-07-25,Manager → IT → Finance → Procurement,18.31,0,,1,Одобрена
11371,Простая,22337.54,Operations,2026-07-25,Manager → Procurement,10.84,0,,0,Одобрена
13913,Юридическая,565710.75,HR,2026-07-26,Manager → Finance → Legal → Procurement,53.72,0,,0,Одобрена
10005,Простая,8989.58,IT,2026-07-26,Manager → Procurement,11.94,0,,0,Одобрена
10696,IT,107738.97,Marketing,2026-07-26,Manager → IT → Finance → Procurement,32.16,0,Некорректные данные,1,Отклонена
14027,IT,165937.01,Operations,2026-07-26,Manager → IT → Finance → Procurement,45.42,0,,1,Одобрена
10754,Простая,5507.74,Operations,2026-07-26,Manager → Procurement,11.03,0,Недостаточно бюджета,1,Отклонена
10428,IT,88443.36,Operations,2026-07-26,Manager → IT → Finance → Procurement,36.74,0,,0,Одобрена
11993,Простая,12434.36,Administration,2026-07-26,Manager → Procurement,5.83,0,,0,Одобрена
12022,Простая,8704.99,Administration,2026-07-26,Manager → Procurement,15.03,0,,1,Одобрена
14770,IT,60005.12,IT,2026-07-26,Manager → IT → Finance → Procurement,25.19,0,,1,Одобрена
11935,IT,107147.46,HR,2026-07-26,Manager → IT → Finance → Procurement,23.75,1,,2,В процессе
13467,IT,125710.21,Sales,2026-07-26,Manager → IT → Finance → Procurement,41.08,0,,1,Одобрена
14397,Простая,26922.96,HR,2026-07-26,Manager → Procurement,9.97,0,,0,В процессе
13508,IT,201635.49,Marketing,2026-07-27,Manager → IT → Finance → Procurement,29.43,0,,1,Одобрена
14956,Простая,11997.05,Sales,2026-07-27,Manager → Procurement,1.43,0,,0,Одобрена
14567,IT,121461.19,Marketing,2026-07-27,Manager → IT → Finance → Procurement,35.81,0,,0,Одобрена
10412,IT,65059.15,Operations,2026-07-27,Manager → IT → Finance → Procurement,14.69,1,,3,Одобрена
13551,Юридическая,1018654.66,HR,2026-07-27,Manager → Finance → Legal → Procurement,85.12,0,,0,Одобрена
13040,IT,66903.62,Operations,2026-07-27,Manager → IT → Finance → Procurement,39.92,0,,0,Одобрена
12379,Простая,13287.78,Sales,2026-07-27,Manager → Procurement,10.07,0,,0,Одобрена
11533,IT,111017.06,Finance,2026-07-27,Manager → IT → Finance → Procurement,21.61,0,,0,Одобрена
11142,IT,66713.53,IT,2026-07-27,Manager → IT → Finance → Procurement,23.32,0,,0,Одобрена
12697,IT,261615.23,Marketing,2026-07-27,Manager → IT → Finance → Procurement,26.59,0,,0,Одобрена
10788,Простая,13112.26,Operations,2026-07-27,Manager → Procurement,3.93,0,,0,Одобрена
12671,IT,97065.4,Administration,2026-07-27,Manager → IT → Finance → Procurement,48.93,0,,0,Одобрена
12815,Простая,23001.88,HR,2026-07-27,Manager → Finance → Procurement,30.31,0,,0,Одобрена
10130,IT,203965.45,Administration,2026-07-28,Manager → IT → Finance → Procurement,5.36,0,,0,В процессе
11463,Простая,7953.74,Finance,2026-07-28,Manager → Procurement,11.14,0,,1,Одобрена
14283,IT,114113.65,Sales,2026-07-28,Manager → IT → Finance → Procurement,39.76,0,,0,Одобрена
12032,IT,232621.1,Marketing,2026-07-28,Manager → IT → Finance → Procurement,70.18,1,,3,Одобрена
10626,Простая,14491.74,HR,2026-07-28,Manager → Procurement,11.48,0,,0,Одобрена
14385,IT,157585.28,Sales,2026-07-28,Manager → IT → Finance → Procurement,46.37,0,,0,Одобрена
12804,IT,30331.71,Sales,2026-07-29,Manager → IT → Finance → Procurement,17.56,0,,0,В процессе
12501,Простая,16584.65,Sales,2026-07-29,Manager → Procurement,1.0,0,,0,Одобрена
11180,Простая,8757.43,Sales,2026-07-29,Manager → Procurement,14.9,0,,0,Одобрена
12023,Простая,25024.14,Marketing,2026-07-29,Manager → Procurement,15.9,0,,1,Одобрена
11352,IT,111940.14,Administration,2026-07-29,Manager → IT → Finance → Procurement,36.3,0,,0,Одобрена
12617,Простая,10044.83,Marketing,2026-07-29,Manager → Procurement,12.66,0,,1,Одобрена
10604,IT,104474.46,Administration,2026-07-29,Manager → IT → Finance → Procurement,16.51,0,,0,В процессе
12003,Юридическая,144889.14,HR,2026-07-29,Manager → Finance → Legal → Procurement,84.41,0,,0,Одобрена
14839,Простая,16776.27,Operations,2026-07-29,Manager → Procurement,1.0,0,,0,Одобрена
10521,Юридическая,323116.22,Sales,2026-07-29,Manager → Finance → Legal → Procurement,43.76,2,,4,Одобрена
10944,Простая,15184.78,Operations,2026-07-29,Manager → Procurement,9.88,0,,0,Одобрена
13438,Простая,25726.17,Operations,2026-07-30,Manager → Procurement,1.54,0,,1,Одобрена
13566,IT,30000.0,Sales,2026-07-30,Manager → IT → Finance → Procurement,43.17,0,,0,Одобрена
10062,Простая,35840.8,IT,2026-07-30,Manager → Procurement,12.66,0,,1,Одобрена
12124,Простая,22242.41,Operations,2026-07-30,Manager → Procurement,15.58,0,,0,Одобрена
12612,IT,48458.21,Finance,2026-07-30,Manager → IT → Finance → Procurement,19.67,0,,0,Одобрена
13062,Простая,14143.63,Marketing,2026-07-30,Manager → Procurement,5.97,0,,1,Одобрена
14080,Простая,7630.86,Marketing,2026-07-30,Manager → Procurement,12.77,0,,0,Одобрена
12041,Простая,48149.77,Finance,2026-07-30,Manager → Procurement,15.08,0,Не согласовано руководителем,0,Отклонена
13839,IT,158531.52,IT,2026-07-30,Manager → IT → Finance → Procurement,47.22,1,,1,Одобрена
10786,Простая,30352.53,Finance,2026-07-30,Manager → Procurement,2.81,0,,0,Одобрена
13301,Юридическая,311882.31,Finance,2026-07-30,Manager → Finance → Legal → Procurement,55.78,1,,3,Одобрена
10847,Простая,17368.85,Administration,2026-07-30,Manager → Procurement,12.67,0,Некорректные данные,0,Отклонена
13767,IT,76221.3,Operations,2026-07-30,Manager → IT → Finance → Procurement,39.51,1,,1,Одобрена
13106,IT,96328.92,IT,2026-07-30,Manager → IT → Finance → Procurement,27.71,1,,3,Одобрена
